mCherry.A.FITC.A,file
4.723279,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.592945,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.063555,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.172508,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.333691,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.609929,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.202751,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.884952,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.848233,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.286543,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.703419,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.678097,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.268455,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.518956,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.810833,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.130342,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.385061,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.178799,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.942099,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.565952,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.337608,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
7.154754,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.898264,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.574302,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.387823,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.019155,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.623939,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.053952,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.460673,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.902167,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.200097,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.261319,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.744384,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.731119,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.72593,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.260051,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
