mCherry.A.Comp.FITC.A,file
3.288222,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
6.398925,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.264179,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.206648,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.038745,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.563608,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.65899,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.977959,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.108369,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
6.563277,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.723348,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.194602,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.89118,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.251989,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.566532,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.978029,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.933749,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.472534,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.528344,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.251156,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.556193,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.851028,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.139721,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.085293,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.539271,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.154738,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.494614,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.722324,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.452467,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
7.409559,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.055087,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.496346,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.964799,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.521848,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.564363,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.995016,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.915582,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.471418,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.863672,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.401627,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.387614,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.509617,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.919368,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.948146,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.404752,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.378287,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.296105,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.591176,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.537589,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.424544,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.027418,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.183509,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.729293,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.189928,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.9557,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.351612,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.647832,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.334938,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.984663,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.618319,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.072288,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.179274,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.303955,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.665528,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.509989,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.142718,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.011245,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.43594,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.180595,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.092503,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.304946,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.804827,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.512738,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.504857,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.932258,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.003224,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.641056,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.545558,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.780076,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.68082,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.581915,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.243856,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.857926,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.065518,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.188641,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.148025,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.922057,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.975098,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.138551,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.303695,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.187359,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.007044,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.63839,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.013688,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.041888,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.959408,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.287587,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.565074,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.124332,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.036568,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.766511,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.581164,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.608132,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.152231,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.999321,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.328423,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.662271,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.7283,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.379044,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.467731,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.027496,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.838985,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.875496,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.525868,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.05212,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.768296,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.233354,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.812651,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.270384,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
7.015506,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.833176,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.54803,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.928952,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
0.854888,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.863857,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.383329,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.649521,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.450376,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.69083,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.944764,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.720258,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.34193,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.171355,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.55649,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.136072,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.34792,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.974775,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.639834,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.897651,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.738758,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.092906,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.013395,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.895936,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.598943,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.431412,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.755903,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.900753,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
6.701002,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.881814,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.688376,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.063852,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.508811,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.448692,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.490097,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.120243,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
0.943238,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.701715,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.868426,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.410343,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.906923,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.705921,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.46636,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.027913,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.860762,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
8.237839,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.767838,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.221618,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.104185,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.684677,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.294277,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.586948,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.68764,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.87204,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.478492,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.396236,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
6.153903,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.652272,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.660233,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.221572,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.916676,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.982764,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.268435,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.088966,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.694978,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.434789,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.188853,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.569571,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.948177,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.421735,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.306887,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.593818,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.527587,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.505264,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.250998,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.407411,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.759287,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.525218,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.581865,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.283434,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.777137,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.043359,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.889802,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
6.51535,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.738671,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.058826,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.206386,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.803536,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.65503,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.28873,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.030711,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.917845,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.377367,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.684106,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.627513,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.042188,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.74294,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.073084,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.902139,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.515542,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.990816,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.281141,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.17649,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
5.059356,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.781734,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.924483,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.91985,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.156464,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.332129,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.098494,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.742789,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.970742,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.996267,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.73299,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.903304,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.527296,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.848651,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.208217,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.256395,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.540031,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.654139,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
3.549245,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.937199,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
4.745504,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.732169,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.762096,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.720221,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.52417,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
1.568445,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
2.230005,export_Specimen_001_ASNA1KO_GFP2aRFPSec61_ASNA1WT_Retro2_008_GFP.csv
